id,name,price,brand,model,ref,mvmt,casem,bracem,yop,cond,sex,size,condition,price_double
8779,"IWC Portofino Chronograph
Automatic Chronograph - IW391405 - NEW","$6,100",IWC,Portofino Chronograph,IW391405,Automatic,Steel,N/A,2023,New,Men's watch/Unisex,39 mm,N/A,6100.0
7401,"TAG Heuer Aquaracer Lady
WAY131A.BA0913","$1,008",TAG Heuer,Aquaracer Lady,WAY131A.BA0913,N/A,N/A,N/A,2017,Very good,Women's watch,35 mm,N/A,1008.0
7493,"Tudor Black Bay
41 steel leather black snowflake 2021 box + papers","$3,393",Tudor,Black Bay,79230N,N/A,N/A,N/A,2021,Very good,Men's watch/Unisex,N/A,N/A,3393.0
10236,"Longines DolceVita
L55124710","$1,706",Longines,DolceVita,L55124710,Quartz,Steel,Crocodile skin,2022,New,Women's watch,24 x 37 mm,N/A,1706.0
2711,"Panerai
Luminor Blu Mare 44mm","$5,933",Panerai,N/A,PAM01085,N/A,N/A,N/A,2021,Very good,Men's watch/Unisex,44 mm,N/A,5933.0
9676,"Tudor Tiger Prince Date
Ref no 79280P Men’s Stainless Steel Panda Dial Leather Band 2000","$6,895",Tudor,Tiger Prince Date,79280,Automatic,Steel,Steel,2000,Very good,Men's watch/Unisex,40 mm,N/A,6895.0
2809,"Vacheron Constantin Overseas
Quarz 1205V/100A-B590","$16,781",Vacheron Constantin,Overseas,1205V/100A-B590,N/A,N/A,N/A,2022,Unworn,Women's watch,33 mm,N/A,16781.0
15714,"Seiko Astron GPS Solar
中古 セイコー SEIKO SBXC073 アストロン 服部金太郎 生誕160周年記念 限定モデル GPS ソーラー電波 メンズ 良品 箱・保証書付き O#124126","$2,396",Seiko,Astron GPS Solar,SBXC073,N/A,N/A,N/A,Unknown,Good,Men's watch/Unisex,42 mm,N/A,2396.0
4194,"Seiko
SSC915P1 - Prospex SOLAR Black Dial Stainless Steel Men's Watch",$757,Seiko,N/A,SSC915P1,N/A,N/A,N/A,Unknown,Unworn,Men's watch/Unisex,41.4 mm,N/A,757.0
1407,"IWC Ingenieur
IW3350","$3,453",IWC,Ingenieur,IW3350,N/A,N/A,N/A,1980 (Approximation),Very good,N/A,32 mm,N/A,3453.0
23054,"Omega
James Bond Casino Royale Limited Edition","$4,572",Omega,N/A,2226.80.00,N/A,N/A,N/A,Unknown,Very good,Men's watch/Unisex,41 mm,N/A,4572.0
4723,"Cartier
Panthère 18k Gold with Leather Strap","$5,768",Cartier,N/A,1740,N/A,N/A,N/A,Unknown,N/A,N/A,22 mm,N/A,5768.0
33865,"Omega Seamaster
Small Seconds Vintage",Price on request,Omega,Seamaster,N/A,N/A,N/A,N/A,Unknown,Very good,Men's watch/Unisex,32.7 mm,N/A,0.0
7363,"IWC
パイロット ウォッチ クロノグラフ 41 保証期間中(2022.08)","$5,827",IWC,N/A,IW388102,N/A,N/A,N/A,Unknown,Very good,Men's watch/Unisex,41 mm,N/A,5827.0
3115,N/A,"$32,163",Rolex,Day-Date 36,118239,N/A,White gold,White gold,2011,N/A,N/A,36 x 43 mm,Very good,32163.0
6346,"TAG Heuer Link
Automatic (Neuwertig / Mint) Professional 200M Chronograph CT2110","$2,295",TAG Heuer,Link,CT2110,Automatic,Steel,Steel,Unknown,Very good,Men's watch/Unisex,41.5 mm,N/A,2295.0
13565,"Breitling Bentley Flying B
Steel brown Dial Jumping Hour Automatic rar Luxusuhr","$5,290",Breitling,Bentley Flying B,A2836212/H521,Automatic,Steel,Leather,2013,Very good,Men's watch/Unisex,38.5 mm,N/A,5290.0
9393,"Audemars Piguet Royal Oak Offshore Chronograph
Rubens Barrichello II Titanium Limited Edition Ceramic",Price on request,Audemars Piguet,Royal Oak Offshore Chronograph,26078IO.OO.D001VS.01,N/A,N/A,N/A,Unknown,Unworn,Men's watch/Unisex,N/A,N/A,0.0
70572,N/A,"$38,496",Rolex,Datejust 31,278278,N/A,N/A,N/A,2021,N/A,N/A,31 mm,Unworn,38496.0
1209,"Breitling Superocean 44
Automatic 44","$4,830",Breitling,Superocean 44,A17376A31L1S1,Automatic,Steel,Rubber,2023,New,Men's watch/Unisex,44 mm,N/A,4830.0
60471,N/A,"$19,249",Rolex,GMT-Master II,126710BLNR,N/A,Steel,Steel,2023,N/A,N/A,40 mm,New,19249.0
1763,"Seiko Presage
SSA341J1 Automatic Cocktail Power Reserve Japan Made",$520,Seiko,Presage,SSA341J1,N/A,N/A,N/A,Unknown,New,Men's watch/Unisex,40.5 mm,N/A,520.0
5621,"Longines Master Collection
L2.409.4.78.3","$2,522",Longines,Master Collection,L2.409.4.78.3,N/A,N/A,N/A,2022 (Approximation),Unworn,N/A,N/A,N/A,2522.0
14821,"Breitling Old Navitimer
18K Gold Chronograph Automatic","$7,499",Breitling,Old Navitimer,D13322,N/A,N/A,N/A,Unknown,Very good,Men's watch/Unisex,42 mm,N/A,7499.0
52281,N/A,"$31,700",Rolex,Daytona,116515ln,N/A,Rose gold,Crocodile skin,2011,N/A,N/A,40 mm,Very good,31700.0
3686,"TAG Heuer Link Calibre 5
41mm","$3,054",TAG Heuer,Link Calibre 5,WBC2110.BA0603,Automatic,Steel,Steel,2023,New,Men's watch/Unisex,41 mm,N/A,3054.0
3182,"IWC Portofino Automatic
IW458104","$10,129",IWC,Portofino Automatic,IW458104,N/A,N/A,N/A,2023 (Approximation),Unworn,N/A,37 mm,N/A,10129.0
25394,"Omega Seamaster Aqua Terra
220.10.28.60.60.001 シーマスター アクアテラ 150M 4Pダイヤ クォーツ レディース 未使用品 箱付き_761167 中古","$2,101",Omega,Seamaster Aqua Terra,220.10.28.60.60.001,Quartz,Steel,Steel,Unknown,Unworn,Women's watch,28 mm,N/A,2101.0
11299,N/A,"$1,612",Rolex,Oysterdate Precision,6466,N/A,N/A,N/A,Unknown,N/A,N/A,30 mm,Fair,1612.0
12140,"Breitling Avenger
Chronograph GMT 45 - Schwarz",Price on request,Breitling,Avenger,A24315101B1A1,Automatic,Steel,Steel,2023,New,Men's watch/Unisex,45 mm,N/A,0.0
27589,N/A,"$12,511",Rolex,Lady-Datejust,279173,N/A,N/A,N/A,Unknown,N/A,N/A,28 mm,Unworn,12511.0
1603,"Hublot Big Bang Unico
Titanium White Pavé 42mm","$29,789",Hublot,Big Bang Unico,441.NE.2011.RW.1704,Automatic,Titanium,Rubber,2023,Unworn,Men's watch/Unisex,42 mm,N/A,29789.0
8586,"Audemars Piguet Royal Oak Offshore Chronograph
42mm Blue Dial Titanium 26480TI Box Papers",Price on request,Audemars Piguet,Royal Oak Offshore Chronograph,26480TI.OO.A027CA.01,Automatic,Titanium,Rubber,Unknown,Unworn,Men's watch/Unisex,42 mm,N/A,0.0
5129,"Jaeger-LeCoultre Grande Reverso Calendar
Q3752520","$15,000",Jaeger-LeCoultre,Grande Reverso Calendar,Q3752520,N/A,N/A,N/A,Unknown,Very good,Men's watch/Unisex,30 x 48 mm,N/A,15000.0
48669,N/A,"$33,995",Rolex,Sky-Dweller,336934,N/A,Steel,Steel,2023,N/A,N/A,42 mm,Unworn,33995.0
607,"Hublot Classic Fusion
Orlinski 550.NS.1800.RX.ORL19","$12,525",Hublot,Classic Fusion,550.NS.1800.RX.ORL19,N/A,N/A,N/A,2023,New,Men's watch/Unisex,40 mm,N/A,12525.0
9912,"Hublot Classic Fusion Racing Grey
521.OX.7081.RX","$25,800",Hublot,Classic Fusion Racing Grey,521.OX.7081.RX,Automatic,Rose gold,Rubber,2023,New,Men's watch/Unisex,45 mm,N/A,25800.0
2476,"Tudor Pelagos
25500TN","$4,014",Tudor,Pelagos,25500TN,N/A,N/A,N/A,2013,Good,Men's watch/Unisex,42 mm,N/A,4014.0
9321,"Cartier Santos
de Cartier Large Green Jasper Skeleton Steel Men’s Watch","$28,400",Cartier,Santos,WHSA0028,Manual winding,Steel,Steel,2023,New,Men's watch/Unisex,39.8 mm,N/A,28400.0
2466,N/A,"$8,639",Rolex,Lady-Datejust,179174,N/A,Steel,Steel,2015,N/A,N/A,26 mm,Very good,8639.0
1937,"Panerai Luminor Marina Automatic
PAM00086 Luminor Marina Automatic Anthracite Dial 44mm","$4,199",Panerai,Luminor Marina Automatic,N/A,N/A,N/A,N/A,2002,Fair,Men's watch/Unisex,44 mm,N/A,4199.0
9121,"Seiko Prospex
Men's Watch Mechanical Prospex Spb315j1 Divers 6R35",$812,Seiko,Prospex,SBDC173,Automatic,Steel,Steel,2022,New,Men's watch/Unisex,N/A,N/A,812.0
8348,"Omega Constellation Quartz
コンステレーション ブラッシュ クォーツ 123.15.27.60.55.002","$4,087",Omega,Constellation Quartz,123.15.27.60.55.002,Quartz,Steel,Steel,Unknown,New,Women's watch,27 mm,N/A,4087.0
8735,"Longines DolceVita
Dolce Vita","$2,006",Longines,DolceVita,L5.767.4.71.9,N/A,N/A,N/A,2023 (Approximation),Unworn,Men's watch/Unisex,N/A,N/A,2006.0
49856,N/A,"$11,495",Rolex,Submariner (No Date),14060,N/A,N/A,N/A,Unknown,N/A,N/A,40 mm,Very good,11495.0
25749,N/A,"$11,048",Rolex,Datejust 36,126200,N/A,N/A,N/A,2022,N/A,N/A,36 mm,New,11048.0
10518,"Omega De Ville Prestige
Co-Axial 36.8 mm","$4,925",Omega,De Ville Prestige,424.23.37.20.09.001,N/A,N/A,N/A,Unknown,New,Women's watch,36.8 mm,N/A,4925.0
10223,"Patek Philippe Calatrava
3919 J-001","$10,950",Patek Philippe,Calatrava,3919 J-001,Manual winding,Yellow gold,Crocodile skin,Unknown,Very good,Men's watch/Unisex,33 mm,N/A,10950.0
71183,N/A,"$19,712",Rolex,Sea-Dweller,126603,N/A,Gold/Steel,Gold/Steel,2021,N/A,N/A,43 mm,Very good,19712.0
7192,N/A,"$18,662",Rolex,Sea-Dweller Deepsea,126660,N/A,N/A,N/A,Unknown,N/A,N/A,44 mm,New,18662.0
23078,N/A,Price on request,Rolex,Daytona,116503,N/A,N/A,N/A,2022,N/A,N/A,40 mm,Unworn,0.0
2288,"Cartier Santos
Auth Cartier Santos Octagon SM W2001683 Cream 187903 29671 Silver Wrist Watch","$1,293",Cartier,Santos,W2001683,Quartz,N/A,N/A,Unknown,Fair,Women's watch,31 x 25 mm,N/A,1293.0
71315,N/A,Price on request,Rolex,Oyster Perpetual 36,126000,N/A,Steel,Steel,2023,N/A,N/A,36 mm,Unworn,0.0
69769,N/A,"$36,155",Rolex,Daytona,116500LN,N/A,Steel,Steel,2017,N/A,N/A,40 mm,Unworn,36155.0
18291,N/A,"$7,335",Rolex,Oyster Perpetual 36,1018,N/A,Steel,Leather,1969,N/A,N/A,36 mm,Very good,7335.0
11852,"Longines
The Pioneers Watch Limited Edition 342/1500","$2,407",Longines,N/A,N/A,N/A,N/A,N/A,1985 (Approximation),Unworn,Men's watch/Unisex,38 mm,N/A,2407.0
12512,"Omega Constellation Ladies
123.10.27.20.57.001","$5,359",Omega,Constellation Ladies,123.10.27.20.57.001,N/A,N/A,N/A,2023,Unworn,N/A,27 mm,N/A,5359.0
31468,"Omega De Ville Prestige
オメガ OMEGA デ・ヴィル プレステージ クォーツ424.50.27.60.08.001","$7,942",Omega,De Ville Prestige,424.50.27.60.08.001,Quartz,Yellow gold,N/A,Unknown,Unworn,Women's watch,27.4 mm,N/A,7942.0
6410,"Hublot Big Bang Sang Bleu
45mm","$25,628",Hublot,Big Bang Sang Bleu,418.CX.1107.RX.MXM22,N/A,N/A,N/A,2023,New,Men's watch/Unisex,45 mm,N/A,25628.0
2391,"IWC Da Vinci Automatic
IW458307","$6,504",IWC,Da Vinci Automatic,IW458307,N/A,N/A,N/A,2023 (Approximation),Unworn,Women's watch,36 mm,N/A,6504.0
33483,N/A,"$16,500",Rolex,Datejust 41,126301,N/A,Gold/Steel,Gold/Steel,2021,N/A,N/A,41 mm,Very good,16500.0
6225,"Omega Speedmaster Professional Moonwatch
CO-AXIAL MASTER CHRONOMETER 310.30.42.50.01.001 watch","$5,605",Omega,Speedmaster Professional Moonwatch,310.30.42.50.01.001,N/A,N/A,N/A,Unknown,New,N/A,"Approximate total product weight ﻿: 134g


Size between lugs : 20  mm


Vertical length with lugs : 47.5  mm


Thickness : 13.2mm  _


Case : Stainless steel


Case diameter : 42mm 


Water resistance : 5 ATM (50 meters / 167 feet )


Dial Color: Black


Crystal Windshield : Tempered plastic glass


Material : Stainless steel


Clasp type : Folding clasp",N/A,5605.0
27168,"Omega Seamaster
2517.80 シーマスター アクアテラ デイト クォーツ メンズ 754501 中古","$1,321",Omega,Seamaster,2517.80,Quartz,Steel,Steel,Unknown,Fair,Men's watch/Unisex,39 mm,N/A,1321.0
1806,"Zenith Chronomaster Sport
41mm","$10,639",Zenith,Chronomaster Sport,03.3100.3600/69.M3100,Automatic,Steel,Steel,2023,New,Men's watch/Unisex,41 mm,N/A,10639.0
1659,N/A,Price on request,Rolex,GMT-Master II,126710BLNR,N/A,Steel,Steel,2023,N/A,N/A,40 mm,New,0.0
11459,"Seiko King
KS Hi-Beat 4402-8000 \"KSSK\" 44KS 28800 bph vintage 1967",$794,Seiko,King,N/A,N/A,N/A,N/A,1967,Good,Men's watch/Unisex,35.3 x 41.4 mm,N/A,794.0
6543,"Cartier
Colisée",$962,Cartier,N/A,590002,N/A,N/A,N/A,1980 (Approximation),Very good,Women's watch,24 mm,N/A,962.0
8008,"Omega Seamaster Planet Ocean
232.15.38.20.04.001 - Seamaster Automatic White Dial Stainless Steel Ladies Watch","$15,341",Omega,Seamaster Planet Ocean,232.15.38.20.04.001,Automatic,Steel,Steel,Unknown,New,Women's watch,37.5 mm,N/A,15341.0
1510,"IWC Aquatimer Chronograph
IW376803","$7,362",IWC,Aquatimer Chronograph,IW376803,Automatic,Steel,N/A,2023,Unworn,N/A,44 mm,N/A,7362.0
8919,"IWC Da Vinci Automatic
IW356602 Stainless Steel Watch","$5,540",IWC,Da Vinci Automatic,IW356602,Automatic,Steel,Steel,Unknown,Unworn,Men's watch/Unisex,40 mm,N/A,5540.0
10381,"Seiko
Jinggong Giugiaro Design SBJG001 Limited Edition Motorcycle Driver Men's Watch",$359,Seiko,N/A,SBJG001,N/A,N/A,N/A,Unknown,New,N/A,N/A,N/A,359.0
6034,"Zenith Defy El Primero
Land Rover Edition Defy El Primero 21 97.9000.9004/01.R787","$9,400",Zenith,Defy El Primero,N/A,Automatic,Titanium,Rubber,Unknown,Very good,Men's watch/Unisex,44 mm,N/A,9400.0
68786,N/A,"$19,468",Rolex,Datejust 36,126233G Black,N/A,N/A,N/A,Unknown,N/A,N/A,36 mm,New,19468.0
56090,N/A,Price on request,Rolex,Day-Date 36,128348RBR,N/A,Yellow gold,Yellow gold,Unknown,N/A,N/A,36 mm,Unworn,0.0
3220,"Oris
Pointer Date manuale vintage NOS",$881,Oris,N/A,N/A,N/A,N/A,N/A,1998 (Approximation),Unworn,Men's watch/Unisex,37 mm,N/A,881.0
15379,"Cartier Pasha C
Chronograph Steel Pink MOP Dial Ladies 36mm Automatic Watch 2412","$3,850",Cartier,Pasha C,2412,Automatic,Steel,Leather,Unknown,Very good,Women's watch,36 mm,N/A,3850.0
1027,"Cartier Tank Anglaise
W5310007","$6,142",Cartier,Tank Anglaise,W5310007,Automatic,Gold/Steel,Gold/Steel,2017,Very good,Men's watch/Unisex,N/A,N/A,6142.0
8157,"Cartier La Dona de Cartier
良品 保証書付き CARTIER カルティエ ラドーニャ SM W660012I クォーツ レディース_722869 中古","$2,791",Cartier,La Dona de Cartier,W660012I,Quartz,Steel,Steel,Unknown,Good,Women's watch,22 mm,N/A,2791.0
10921,"Cartier Tank Américaine
Chronograph","$7,441",Cartier,Tank Américaine,2312,Quartz,White gold,N/A,2004,Good,Men's watch/Unisex,26 x 45 mm,N/A,7441.0
43235,N/A,"$28,992",Rolex,Yacht-Master 40,126655,N/A,N/A,N/A,Unknown,N/A,N/A,40 mm,Unworn,28992.0
8695,"Patek Philippe Complications
Ladies Moonphase 18k White Gold 33mm 4968G-010",Price on request,Patek Philippe,Complications,4968G-010,N/A,N/A,N/A,Unknown,Unworn,Women's watch,33 mm,N/A,0.0
848,"Vacheron Constantin
92240","$7,936",Vacheron Constantin,N/A,92240,N/A,N/A,N/A,Unknown,New,Men's watch/Unisex,33 mm,N/A,7936.0
9213,"Cartier
カルティエ VLC LM YG 83734553 YG クォーツ","$2,249",Cartier,N/A,N/A,N/A,N/A,N/A,Unknown,Good,Men's watch/Unisex,30 mm,N/A,2249.0
4212,"Seiko Prospex
Sumo Red Eagle SPB345J1 Philippine Limited JAPAN","$1,231",Seiko,Prospex,N/A,N/A,N/A,N/A,Unknown,New,Men's watch/Unisex,"Dispatch within 1 Day from Sydney with Australia Post. All the watches are shipped with local and an international manufacturers warranty, an instruction manual and original packaging

Introducing the Seiko Red Agila Philippines Eagle Limited Edition Watch SPB345J1, a beautiful tribute to the Philippine Eagle from Seiko's Prospex collection.

Based on the very popular \"SUMO\" diver's shell type, with a very special two-tone Red coloured and textured dial, the watch is equipped with calibre 6R35, presented in a special Red Box-set packaging and also comes with an extra dull-red silicone strap, which can be exchanged and worn to suit your different occasions.

Features:

Stainless Steel Bracelet material

Automatic Movement

Sapphire Crystal

Caliber 6R35

Red Dial

Analog Display

Luminous Hands and Markers

Two Toned Rotating Bezel

Three-fold Clasp with Secure Lock

200mm Water Resistance

Date Indicator

Accuracy: +25 to -15 Seconds Per Day

Duration: Approx. 70 Hours

Stainless Steel Case

Case diameter: 44 mm

Thickness: 13 mm

Lug Size: 22 mm",N/A,1231.0
9709,"Longines Column-Wheel Chronograph
Heritage Chronograph","$2,579",Longines,Column-Wheel Chronograph,L2.750.4.76.2,N/A,N/A,N/A,2022,New,Men's watch/Unisex,N/A,N/A,2579.0
29926,N/A,"$50,000",Rolex,Day-Date 40,228239,N/A,White gold,White gold,2022,N/A,N/A,40 mm,New,50000.0
39955,N/A,"$5,500",Rolex,Oyster Perpetual,2940,N/A,N/A,N/A,1945,N/A,N/A,32 x 38 mm,Good,5500.0
72277,N/A,"$17,429",Rolex,Datejust 41,126300,N/A,N/A,N/A,Unknown,N/A,N/A,41 mm,Unworn,17429.0
4213,"TAG Heuer Carrera Lady
Automatic","$2,473",TAG Heuer,Carrera Lady,WBN2410.BA0621,N/A,N/A,N/A,2023 (Approximation),Unworn,Women's watch,29 mm,N/A,2473.0
1097,"Omega Speedmaster
[Tenpaku] OMEGA オメガ スピードマスター プロフェッショナル スヌーピーアワード 3578.51 クロノグラフ ブラック SS 手巻き メンズ 男 腕時計 仕上げ済 中古","$17,543",Omega,Speedmaster,3578.51,Manual winding,Steel,N/A,Unknown,Very good,N/A,40 mm,N/A,17543.0
11229,N/A,"$3,076",Rolex,Oyster,6427,N/A,N/A,N/A,1972,N/A,N/A,N/A,N/A,3076.0
4775,"IWC Big Pilot
IW501001 2022 Box and Papers","$11,997",IWC,Big Pilot,IW501001,Automatic,Steel,Leather,2022,Very good,Men's watch/Unisex,46.2 mm,N/A,11997.0
2177,"Breitling Avenger
chronograph 43 a13385101b1a1","$5,816",Breitling,Avenger,A13385101B1A1,Automatic,Steel,Steel,2023,New,Men's watch/Unisex,43 mm,N/A,5816.0
5513,"Seiko Astron
SSJ009J1 - Astron SOLAR Black Dial Titanium Men's Watch","$2,031",Seiko,Astron,SSJ009J1,N/A,N/A,N/A,Unknown,Unworn,Men's watch/Unisex,39 mm,N/A,2031.0
10298,"Omega Speedmaster Racing
Co-Axial Master Chronograph","$9,223",Omega,Speedmaster Racing,329.30.44.51.04.001,N/A,N/A,N/A,2023,New,Men's watch/Unisex,44.25 mm,N/A,9223.0
9191,"Audemars Piguet Royal Oak Offshore Chronograph
26470ST.OO.A820CR.01","$41,500",Audemars Piguet,Royal Oak Offshore Chronograph,26470ST.OO.A820CR.01,N/A,N/A,N/A,2019 (Approximation),Very good,Men's watch/Unisex,42 mm,N/A,41500.0
7260,"Hublot Big Bang 38 mm
Steel White Diamonds","$10,432",Hublot,Big Bang 38 mm,361.SE.2010.RW.1104,Quartz,Steel,Rubber,2023,New,Men's watch/Unisex,38 mm,N/A,10432.0
8470,"Patek Philippe Aquanaut
5167A-001","$64,872",Patek Philippe,Aquanaut,5167A-001,N/A,N/A,N/A,2018,Good,Men's watch/Unisex,40 mm,N/A,64872.0
6676,"Seiko 5 Sports
Clearance Sale Seiko 5 Sport 2020 Series Automatic Caliber 4R36 Watch SRPE67K1",$206,Seiko,5 Sports,N/A,N/A,N/A,N/A,2020,New,Men's watch/Unisex,44.6 x 40 mm,N/A,206.0
10118,"TAG Heuer Carrera Calibre 5
WAR215E.BD0784","$2,284",TAG Heuer,Carrera Calibre 5,WAR215E.BD0784,Automatic,Gold/Steel,Steel,2014,Very good,Men's watch/Unisex,39 mm,N/A,2284.0
15827,"Seiko GS
SLGH005/9SA5-00C0 グランドセイコー ヘリテージコレクション 白樺 シリーズ9 自動巻き メンズ 良品 箱・保証書付き_710844 中古","$5,882",Seiko,N/A,SLGH005/9SA5-00C0,Automatic,Steel,Steel,Unknown,Good,Men's watch/Unisex,40 mm,N/A,5882.0
45212,N/A,"$26,900",Rolex,Day-Date 36,118138,N/A,Yellow gold,N/A,2013,N/A,N/A,36 mm,Very good,26900.0
31107,"Omega Seamaster Planet Ocean
2201.50.01 - Fullset from 2010 - New Service","$5,233",Omega,Seamaster Planet Ocean,2201.51.00,N/A,N/A,N/A,2010,Very good,Men's watch/Unisex,42 mm,N/A,5233.0
10889,"Seiko Prospex
SPEEDTIMER SBDL103 men's watch 2022.12 release",$481,Seiko,Prospex,SBDL103,N/A,N/A,N/A,2022,New,N/A,N/A,N/A,481.0
22945,N/A,"$5,707",Rolex,Datejust 31,68274G,N/A,N/A,N/A,Unknown,N/A,N/A,30 mm,Very good,5707.0
22850,"Omega Seamaster Diver 300 M
Chronometer","$2,849",Omega,Seamaster Diver 300 M,25988000,N/A,N/A,N/A,1999 (Approximation),Very good,Men's watch/Unisex,41.5 mm,N/A,2849.0
8420,"IWC Portofino Automatic
37mm Stainless Steel - Diamond Bezel - Grey Dial - Grey Leather Strap IW458104","$8,400",IWC,Portofino Automatic,IW458104,N/A,N/A,N/A,Unknown,Unworn,Women's watch,37 mm,N/A,8400.0
8817,"Audemars Piguet Royal Oak Offshore Chronograph
42mm Titanium - Grey Dial - Bracelet 25721TI.OO.1000TI.01","$24,000",Audemars Piguet,Royal Oak Offshore Chronograph,25721TI.OO.1000TI.01,Automatic,Titanium,N/A,2005,Very good,Men's watch/Unisex,42 mm,N/A,24000.0
7713,"Cartier Pasha
18k yellow gold full set","$16,066",Cartier,Pasha,N/A,N/A,N/A,N/A,1992,Very good,Men's watch/Unisex,38 mm,N/A,16066.0
6117,"Patek Philippe Nautilus
5711 quadrante blu full set","$202,939",Patek Philippe,Nautilus,5711 1A-001,N/A,N/A,N/A,2007 (Approximation),Very good,Men's watch/Unisex,40 x 38 mm,N/A,202939.0
6609,"Tudor
良品 箱・保証書付き チュードル ブラックベイ クロノ デイト 79360N 自動巻き メンズ_730310 中古","$4,829",Tudor,N/A,79360N,N/A,N/A,N/A,Unknown,Good,Men's watch/Unisex,41 mm,N/A,4829.0
7267,"Breitling Superocean Heritage
Ii B20","$6,648",Breitling,Superocean Heritage,UB2030121B1S1,N/A,N/A,N/A,2023,New,Men's watch/Unisex,44 mm,N/A,6648.0
6964,"Hublot Classic Fusion
titanium 38 mm","$9,108",Hublot,Classic Fusion,568.NX.1470.NX,N/A,N/A,N/A,2023,New,N/A,N/A,N/A,9108.0
61563,N/A,"$13,719",Rolex,Cellini Time,50505,N/A,N/A,N/A,Unknown,N/A,N/A,39 mm,Very good,13719.0
13858,"Omega Speedmaster Professional Moonwatch
CK2998","$10,147",Omega,Speedmaster Professional Moonwatch,311.33.40.30.02.001,Manual winding,Steel,Leather,2016,Very good,Men's watch/Unisex,39.7 mm,N/A,10147.0
4210,"Seiko Prospex
SBDL061 - Prospex Quartz Black Dial Stainless Steel Men's Watch",$970,Seiko,Prospex,SBDL061,Quartz,Steel,Steel,Unknown,Unworn,Men's watch/Unisex,44.5 mm,N/A,970.0
19485,N/A,"$13,869",Rolex,Datejust 41,126334,N/A,Steel,Steel,2023,N/A,N/A,41 mm,Very good,13869.0
8859,"IWC Portuguese Chronograph
Portugieser Automatic Chronograph 41mm iw371604","$8,180",IWC,Portuguese Chronograph,iw371604,Automatic,Steel,Crocodile skin,2023,New,Men's watch/Unisex,41 mm,N/A,8180.0
13680,"Seiko Prospex
Solar Diver SNE571P1",$368,Seiko,Prospex,SNE571P1,N/A,N/A,N/A,2022,Unworn,Men's watch/Unisex,38.5 mm,N/A,368.0
69619,N/A,"$64,462",Rolex,Day-Date 40,228348RBR,N/A,Yellow gold,Yellow gold,2023,N/A,N/A,40 mm,New,64462.0
8522,"Omega Constellation
Omega Constellation C Goldcap","$3,449",Omega,Constellation,N/A,Automatic,N/A,N/A,1972,Good,Men's watch/Unisex,35 mm,N/A,3449.0
56131,N/A,"$9,299",Rolex,Oyster Perpetual 41,124300,N/A,N/A,N/A,Unknown,N/A,N/A,41 mm,Unworn,9299.0
28678,"Omega Speedmaster Professional Moonwatch
3870.50.31","$3,736",Omega,Speedmaster Professional Moonwatch,3870.50.31,Manual winding,Steel,Leather,Unknown,Very good,Men's watch/Unisex,42 mm,N/A,3736.0
16081,"Breitling Superocean Heritage
UB2030121B1A1","$4,950",Breitling,Superocean Heritage,UB2030121B1A1,N/A,N/A,N/A,2019,Very good,Men's watch/Unisex,44 x 14 mm,N/A,4950.0
4194,"Breitling Bentley Mark VI
for Bentley 42 Automatic Moon Phase Steel 42 mm","$16,748",Breitling,Bentley Mark VI,N/A,Automatic,Steel,Steel,2023,New,Men's watch/Unisex,N/A,N/A,16748.0
473,"Vacheron Constantin
Vintage anni 70","$5,751",Vacheron Constantin,N/A,N/A,N/A,N/A,N/A,1977,Very good,Men's watch/Unisex,33 mm,N/A,5751.0
3981,"Seiko 5
SNKE53J1 Seiko 5 Automatic Black Dial Men's Watch",$190,Seiko,5,N/A,N/A,N/A,N/A,Unknown,New,Men's watch/Unisex,39 mm,N/A,190.0
2141,"Omega Seamaster Diver 300 M
Chrono Seamaster Diver 300 M Chrono - B&P - 2008","$3,938",Omega,Seamaster Diver 300 M,2599.80.00,Automatic,Steel,Steel,2008,Very good,Men's watch/Unisex,41.5 mm,N/A,3938.0
3368,"Audemars Piguet Royal Oak Offshore
Selfwinding - Music Edition","$96,980",Audemars Piguet,Royal Oak Offshore,15600CE.OO.A002CA.01,N/A,N/A,N/A,2023,Unworn,Men's watch/Unisex,43 mm,N/A,96980.0
9522,"TAG Heuer Link Calibre 5
Automatic - wat2011.ba0951 Box/Papers 2019 Top Watch - Like New","$3,146",TAG Heuer,Link Calibre 5,wat2011.ba0951,Automatic,Steel,Steel,2019,Very good,Men's watch/Unisex,39 mm,N/A,3146.0
2941,N/A,"$47,398",Rolex,Day-Date 36,18206,N/A,Platinum,Platinum,1999,N/A,N/A,36 mm,Very good,47398.0
3571,"Panerai Luminor Marina
Logo PAM01005 No. T 07/2018 8499U","$5,882",Panerai,Luminor Marina,PAM 01005,N/A,N/A,N/A,2017,Very good,Men's watch/Unisex,44 mm,N/A,5882.0
8568,"Omega Constellation
Chronometer 39 Mm Constellation","$10,033",Omega,Constellation,131.20.39.20.02.001,Automatic,Gold/Steel,Gold/Steel,2023,New,Men's watch/Unisex,39 mm,N/A,10033.0
4752,"Panerai Luminor Submersible
QuarantaQuattro Ref. PAM01229","$9,921",Panerai,Luminor Submersible,N/A,N/A,N/A,N/A,2023,Unworn,Men's watch/Unisex,44 mm,N/A,9921.0
